frame.time_relative,frame.time_delta,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
2.466856000,0.006311000,266,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.488818000,0.021962000,267,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.490103000,0.001285000,268,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.490163000,0.000060000,269,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.490171000,0.000008000,270,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.496720000,0.006549000,271,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.502222000,0.005502000,272,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.507906000,0.005684000,273,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.528522000,0.020616000,274,1436,148.113.1.33,443,10.0.0.2,60048,1384,218511,676
2.528597000,0.000075000,275,1436,148.113.1.33,443,10.0.0.2,60048,1384,219895,676
2.528606000,0.000009000,276,1436,148.113.1.33,443,10.0.0.2,60048,1384,221279,676
2.528612000,0.000006000,277,1436,148.113.1.33,443,10.0.0.2,60048,1384,222663,676
2.528618000,0.000006000,278,1436,148.113.1.33,443,10.0.0.2,60048,1384,224047,676
2.528624000,0.000006000,279,1436,148.113.1.33,443,10.0.0.2,60048,1384,225431,676
2.528630000,0.000006000,280,1436,148.113.1.33,443,10.0.0.2,60048,1384,226815,676
2.528635000,0.000005000,281,1436,148.113.1.33,443,10.0.0.2,60048,1384,228199,676
2.528641000,0.000006000,282,1436,148.113.1.33,443,10.0.0.2,60048,1384,229583,676
2.528650000,0.000009000,283,1436,148.113.1.33,443,10.0.0.2,60048,1384,230967,676
2.528657000,0.000007000,284,1436,148.113.1.33,443,10.0.0.2,60048,1384,232351,676
2.528663000,0.000006000,285,1436,148.113.1.33,443,10.0.0.2,60048,1384,92567,676
2.528668000,0.000005000,286,1436,148.113.1.33,443,10.0.0.2,60048,1384,92567,676
2.569405000,0.040737000,287,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.569456000,0.000051000,288,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.569462000,0.000006000,289,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.569467000,0.000005000,290,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.569472000,0.000005000,291,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.569477000,0.000005000,292,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.569482000,0.000005000,293,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.569489000,0.000007000,294,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.605674000,0.036185000,295,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.617818000,0.012144000,296,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.623376000,0.005558000,297,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.629728000,0.006352000,298,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.635607000,0.005879000,299,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.641765000,0.006158000,300,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.654032000,0.012267000,301,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.654114000,0.000082000,302,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.665212000,0.011098000,303,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
2.665233000,0.000021000,304,52,10.0.0.2,60048,148.113.1.33,443,0,676,92567
